x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50
42.51336898,2.207070292,477.5039329,21.13266911,3.310605438,16.8642187,0.52744511,53.68072787,1.777157096,6.218680687,9.529286125,25.19510392,4.075490626,-2.205882353,-0.263339394,7.771541989,-0.264803793,-0.287521564,0.427174895,3.700813275,5.95888064,15.55902407,0.100607473,3.042742876,0.915894413,13.22912516,27.59063775,58.56193718,4.45753447,0.915894413,11.94139009,88.05860991,737.4234424,31.63502019,-36.74442191,0.517019736,1.122397248,2.198257784,0.687329769,0.312670231,24.03697997,5037.5,10.05489022,5.755860612,1.049607397,17.37359654,30.24726855,26.88756111,20.55947854,1.445576066
10.38135593,0,349.2238034,12.48382924,2.58470604,10.5385775,0.531679617,78.23834197,2.02223115,4.406053301,6.990759341,27.69519218,-4.793677528,-49.48364888,-7.449633996,5.678777941,-7.879950665,-7.700549083,3.200749967,20.37632249,9.949367089,20.98567028,0.055261274,2.166545771,0.967415949,8.28745838,44.04245346,46.37710687,7.193870753,0.967415949,10.16856242,89.83143758,883.4231806,36.0488177,26.92045455,1.125687685,1.451121456,1.128025663,0.530080855,0.469919145,148.447205,-113.5294118,5.768081291,5.212938005,1.275594623,19.18304033,31.64590866,38.67964452,13.92297926,1.295275591
2.619663648,1.671220136,443.7027541,24.63197913,4.048712434,18.34986395,0.743763505,42.33668342,1.714090566,6.583880718,10.63259315,27.0694065,11.38086063,17.09848237,11.0505551,10.88506472,10.57140349,8.751380573,6.758995524,31.89705284,6.751569859,22.14439342,0.038304747,1.976064498,1.262721351,6.359704251,57.39260594,58.29563116,4.923959969,1.262721351,68.6368823,31.3631177,45.69426328,66.99037278,-5.131643382,2.47541463,3.348790575,0.421282435,0.296410076,0.703589924,394.319627,-52.26036391,4.684833147,0.431852477,2.664880071,231.5605567,17.39304191,96.90855161,37.85353219,251.6944444
54.61620044,6.071758075,301.3742157,18.3664815,4.222016072,11.45901651,0.585198625,114.6904939,4.842251088,3.511624187,7.733640259,30.72125534,2.686371787,2.384985358,0.972066621,6.175070842,0.946161519,0.851487159,5.397592312,8.744052037,10.19077345,21.66547871,0.085263647,2.533450903,1.141610429,8.242847445,44.28081466,59.11351419,7.060039917,1.141610429,37.66309508,62.33690492,165.5119017,58.38264277,11.40460928,0.910916573,1.225777203,1.241607002,0.553891472,0.446108528,109.1674051,244.4828769,8.083357387,1.470647781,1.148348922,67.99724672,32.75230028,37.19994613,10.72176353,11.09046955
20.82730229,2.85638275,143.3698821,7.539866457,2.495006014,8.586584687,0.736132291,122.1161842,3.046806139,16.97182765,19.46683366,52.55768518,18.86500145,29.33691811,13.86026313,24.4469269,13.55001853,12.26465787,10.60786906,34.16120109,13.18003067,8.361600801,0.080977943,1.878782373,1.130097821,5.237425051,69.69073475,45.5071755,6.252911642,1.130097821,46.02908366,53.97091634,117.2539448,33.94041558,0.398719656,2.845920988,3.314673394,0.646957189,0.392819676,0.607180324,348.163571,398.4555001,7.873510541,0.853416241,2.079377683,117.1761154,16.58030427,119.9974397,102.3613763,14.1169888
34.67056122,0,1366.967764,38.86331261,2.391534668,9.602668258,0.437501691,343.0241167,8.203540671,7.335556775,9.727091443,15.88079916,8.412158307,8.547806378,4.962172955,13.64303204,4.635436749,4.026867067,2.787138872,13.58505244,19.41355468,31.983449,0.044790899,2.440896932,1.232266393,8.956421705,40.75288235,35.8002401,16.33052705,1.232266393,57.92915965,42.07084035,72.62463431,81.15116964,3.261520571,1.223159479,1.504424649,0.946944577,0.486374696,0.513625304,11.56169589,44.22585563,4.206032334,0.839602541,1.35407992,119.103975,29.65873368,48.85552215,24.73320963,27.08950584
39.18360864,0,365.0895665,4.300560645,0.841494087,34.58586534,0.708648597,130.6836248,1.099694975,8.154064323,8.99555841,28.56263713,11.9761504,8.398495334,7.282305842,13.016412,7.1156455,5.122545085,2.988708728,47.1256756,4.177499581,4.069674105,0.060822898,1.824033968,1.421618692,6.968860712,52.37584952,21.63765497,2.984295535,1.421618692,87.39662894,12.60337106,14.42088924,80.33028605,-7.276203966,4.294419971,7.710535977,0.281000786,0.219360354,0.780639646,206.8518519,325.9067358,6.024327172,0.250994067,4.097170451,398.4157913,7.288489324,206.6446402,111.8759178,6095
32.68640351,2.522928037,234.9493736,7.829929638,2.053676926,14.3216778,0.558226947,91.28767123,1.87475384,10.09396275,12.14763968,38.3761886,8.776698299,7.420928251,5.77369812,9.380490253,5.681839217,6.908231587,9.674224948,60.30777021,5.622409921,22.35188207,0.041269052,1.382134053,0.835770783,6.061112437,60.21996849,30.53664037,3.464743286,0.835770783,78.18244081,21.81755919,27.90595812,47.54592118,-4.235175299,4.449678801,5.830299786,0.65344474,0.395202044,0.604797956,255.4070113,91250,4.058983141,0.50548696,2.267868852,197.8290398,12.61238958,136.6077802,80.03211991,42.31132075
27.75659095,5.302083685,186.7829457,15.96899225,4.174124481,10.80465587,0.637815364,111.5695793,4.657053122,20.86386816,25.03799264,51.17692749,19.88927022,26.87035352,13.86712426,24.59297003,13.54693826,14.46421938,17.84471987,21.82465975,9.012631259,25.88902773,0.059682754,2.42167246,0.958719161,7.915263299,46.11343757,41.72113855,4.400243494,0.958719161,50.1707996,49.8292004,99.31912747,34.53726038,0.400768246,1.621760706,2.249586473,1.583006536,0.612854251,0.387145749,85.3634895,319.379845,5.839554002,1.221535746,1.350898018,81.86416185,18.37492824,73.07480243,113.5453042,33.21505376
27.31784167,4.624318567,614.9166574,30.01716268,3.900748152,13.37373588,0.609774877,97.46689797,3.801938221,3.195406823,7.096154975,20.09121448,2.698966703,1.799027128,0.703395362,7.91567244,0.673981584,0.426726325,1.437059593,6.736682928,13.03612256,29.71168353,0.052336968,3.698878895,1.648352399,7.485695235,48.75966608,50.42555867,10.41700722,1.648352399,39.58300389,60.41699611,152.6336816,57.13870542,-3.270723233,0.963527631,1.350930843,1.144259573,0.533638552,0.466361448,37.79807849,483.7057967,5.123135912,1.34815072,1.227019869,74.17568269,21.85701906,69.2450583,14.61959114,3.29022396
19.45136478,2.091570467,247.4994782,24.39032222,3.828329944,8.918872622,0.039730536,1989.073196,76.14828479,41.62779622,45.45612616,61.15222853,17.7369622,18.17273734,13.53694538,21.4948352,9.363688876,29.61613382,10.82702712,100.1471659,5.991982122,141.5282576,0.04409287,0.798320198,0.457080099,9.112078071,40.0567244,206.6928516,2.327751521,0.457080099,67.34229658,32.65770342,48.49508418,43.57774552,0.848423124,2.950913376,3.577613185,0.964066637,0.490852306,0.509147694,12.19893073,3.248499985,2.597522505,0.728891544,1.747338418,137.1946221,45.01236043,39.56881253,92.48081154,20.94219067
13.39285714,0,621.0229433,74.0144505,9.567033957,16.04445596,0.677796892,67.73420106,6.480154016,-2.765739565,6.801294392,19.72719453,1.369933919,1.554315931,0.892584988,-2.173374234,0.893726066,1.271453734,5.719084095,22.62032524,4.215970711,71.04411584,0.044258654,2.644732851,0.702019243,8.722978526,41.84350551,19.56773996,3.384277968,0.702019243,56.47577093,43.52422907,77.06708268,28.14823635,-15.19698601,0.885029377,2.194641598,2.719239254,0.731127811,0.268872189,58.67865849,646.2645268,4.338892873,1.294586685,1.200182729,77.24473079,17.42923852,76.72385429,-15.86839013,-5.722033898
25.98906331,4.564547686,338.2850837,20.39995742,4.029339077,17.67072921,0.504561844,89.12161515,3.591012065,9.401891294,13.43123037,33.18293374,7.90088245,11.76221341,4.897156685,9.676155167,4.784473404,5.836107917,8.417715002,35.33005389,4.839301102,21.61909829,0.095735576,1.744047742,0.839113456,3.726878706,97.9371825,37.52607411,3.233479024,0.839113456,41.92419398,58.07580602,138.5257545,33.09296483,5.438179475,1.607044419,2.526484745,1.059455422,0.514434744,0.485565256,161.4254213,554.7672495,9.233911131,1.227059354,1.570286512,81.49565032,23.44337275,120.0250737,40.10468713,6.14389054
27.2568053,0,339.2426515,22.21529631,4.527733592,22.20768407,0.703635633,64.09656866,2.902121871,5.949548338,10.47728193,30.85843521,8.935472483,11.72642333,5.69121363,13.95853547,5.715358583,3.242886295,8.492246451,14.24673197,7.886964372,18.65059935,0.074115152,3.495978478,1.754984021,7.385600281,49.42049205,45.01101497,5.453170582,1.754984021,48.07851534,51.92148466,107.9931115,49.7068957,1.591520288,1.113676619,1.974154135,0.962705766,0.49049928,0.50950072,278.6452453,-314.4380112,7.194722664,1.020204715,1.512569839,98.01954304,14.64373907,95.63873626,40.62861481,9.391685816
11.73770492,2.218395116,237.6868714,10.9812449,2.755516148,11.3603532,0.743880347,137.9331683,3.800770726,12.50895202,15.26446816,40.35739863,3.684486957,6.66294138,1.992646942,15.87981904,2.032170624,2.134842956,9.570985233,8.12672646,8.369033179,9.402175766,0.075777825,2.74046729,0.933392752,5.864893245,62.23472189,49.09728972,4.991509097,0.933392752,30.07028194,69.92971806,232.5542481,38.55116867,5.929669031,0.871876693,1.293274731,1.86820298,0.65134964,0.34865036,231.0827501,731.2217195,7.506154489,2.166090899,1.121383538,46.16611428,28.32077209,60.32873743,44.16882413,8.298642534
25,0,165.0292047,5.25685188,1.682484901,18.10241366,0.56889523,123.0769231,2.070750647,13.49343304,15.17591794,47.18147829,19.56671754,21.76863806,14.50167079,25.4807627,14.22189625,10.22433132,8.685648548,35.79234973,8.773287354,10.13805004,0.075517976,1.874713563,1.418349067,7.208956771,50.63145911,45.10742808,4.633920686,1.418349067,65.6287505,34.3712495,52.37224423,76.77982541,-2.807971014,2.168266801,2.854219303,0.3276091,0.246766235,0.753233765,419.4444444,191.6985254,7.154504688,0.376003251,2.982977574,265.9551473,18.97229412,79.28246589,71.12177868,82.79411765
29.30973643,2.1892554,106.2338022,6.74908354,2.333519035,10.87906781,0.677796323,70.33291632,1.64123199,26.36042878,28.69394782,63.26929455,27.90548646,41.31643124,19.41362072,33.91882734,17.04657135,18.03206237,20.00772001,22.45910706,9.499247014,10.61363539,0.071951692,2.657704625,1.076616769,5.548072597,65.78861282,34.90985168,3.489140441,1.076616769,43.79799916,56.20200084,128.3209323,24.84712744,1.285193918,1.839279538,2.618326645,1.734942563,0.634361608,0.365638392,78.77140276,198.6195472,7.083985702,1.448380338,1.356251956,69.04263843,14.77189884,139.6072705,178.4498328,64.12823042
24.18147802,2.062319885,574.4712668,10.19013031,1.431916427,26.10747197,0.648465579,76.93920335,1.101705091,3.791426513,5.223342939,19.27533622,13.7757609,31.62309793,9.37075469,13.25984252,8.998556678,4.866114313,4.658981748,15.52893852,7.259888853,7.633885687,0.065975104,2.573050631,1.925716103,7.482479784,48.7806196,56.12565542,5.860520867,1.925716103,32.03064283,67.96935717,212.2010399,72.78667102,0.300421941,1.015260323,1.542975763,0.310013817,0.236649273,0.763350727,422.8882834,-296.2732919,6.593862317,0.73882149,2.135116115,135.350692,26.753122,52.12073609,14.17190305,5.155102041
-74.58432304,0,92.80529419,6.612688285,3.427614537,40.60455816,0.720807033,55.7480916,1.910829692,-3.366126796,0.061487742,51.89539234,-7.434241924,-12.37155424,-9.856443057,-3.254601409,-10.16041329,-11.75331641,10.56123917,82.71749653,1.992586259,10.08006489,0.090299678,1.014859504,0.838609522,6.019972593,60.63150527,43.8235854,0.958525802,0.838609522,80.23605092,19.76394908,24.63225552,71.58438051,-3.115937207,3.091672129,5.961678044,0.185603531,0.156547721,0.843452279,552.7043681,-147.705491,9.493647952,0.195108956,5.4840849,512.5341347,16.36594364,95.55388575,-20.56787479,-5.72541166
32.3386312,2.055883689,863.2765957,21.23404255,1.889292746,3.43552005,0.563467049,97.79559118,1.84764501,12.40345298,14.29274572,23.19021657,11.73986486,17.72904198,7.453547297,15.48533478,8.334973043,8.019082235,8.007723762,5.923443889,25.66763848,11.53642284,0.05960344,2.99286119,0.929476351,7.523714571,48.51327048,29.92938828,19.71525753,0.929476351,40.6752981,59.3247019,145.8494582,40.69651741,0.427781192,1.120293399,1.262591687,2.280531887,0.695171382,0.304828618,433.4016393,-25.01253133,7.148997135,1.709075077,1.091197283,58.5111803,23.22807815,48.31295844,53.39853301,14.82352941
59.64497041,1.133044307,624.8888369,13.85443482,1.820250284,24.93511283,0.327275447,66.80743243,1.216062479,2.940995603,4.761245888,17.89964025,3.797216542,2.104332038,0.71933859,4.250544372,0.641071099,0.694892845,0.293638348,33.94905144,4.056754397,13.82867509,0.100321979,1.629735418,1.035179158,6.63531572,55.00868616,45.6087673,3.330609954,1.035179158,30.9827393,69.0172607,222.7603571,38.87427562,-25.38833333,1.192260929,2.121636623,0.756745982,0.43076574,0.56923426,1.714080589,45.89147287,8.854984668,1.390341039,1.698603977,71.92479916,29.08249546,63.70989057,10.11259713,1.337762238
31.22098206,0,3456.070276,116.5076133,2.948526047,13.63904779,0.603885078,74.61077236,2.199918057,7.055931701,10.00445775,12.53521601,9.485642768,10.35012064,5.462451908,11.49042466,5.340901214,3.886361089,5.156984041,21.64639372,11.29733068,18.75592177,0.063574204,3.186117619,1.405544102,12.7109488,28.71540164,19.3336406,9.881185873,1.405544102,52.89220918,47.10779082,89.0637611,34.90878919,2.902737667,1.970245307,2.799630977,1.172059342,0.539607422,0.460392578,50.73779244,-611.7247239,6.227127515,1.020202087,1.548444985,98.01979556,11.96619643,71.39945218,58.96553466,7.74923898
-264.4329897,0,175.6259128,5.850302365,1.970002057,6.201302445,0.589414328,92.46513163,1.821564995,5.217083106,7.187085163,40.86059354,8.832021966,11.75722193,-1.065545373,8.431582239,-1.075725037,-0.803803761,2.743728209,14.40266276,21.54757401,13.55484002,0.061229053,3.576145098,1.325628748,9.205236613,39.65134362,33.9362842,12.74310737,1.325628748,-8.764635104,108.7646351,-1240.948811,15.65348814,60.2879055,1.821715432,2.185952446,1.686955378,0.627831557,0.372168443,150.6247769,-1826.224567,5.967275279,-7.163236681,1.321605132,-13.96016975,12.72177155,80.82838649,41.00909283,0.731431567
36.29414866,0.137677834,918.1818182,61.83063512,5.063484779,7.2093403,0.563713413,202.3162135,10.24425068,11.55473969,16.61822447,24.80750599,18.27357002,26.61747701,10.74628193,12.22156302,9.866917048,12.32471572,11.10601193,22.25791648,11.80674293,45.14813115,0.052644135,2.358366905,0.871929396,10.0957529,36.15381674,32.82178218,8.877784467,0.871929396,40.24330503,59.75669497,148.4885372,27.26465364,13.70414201,1.51265347,1.955149085,2.139305395,0.681458197,0.318541803,67.160037,47.19581749,4.893071844,1.693345506,1.228359192,59.05469358,20.35082352,59.58406414,56.77774994,7.170886076
2.690166976,4.680905899,176.2129583,2.712204922,0.869817338,49.38806029,0.747886624,48.14814815,0.418800941,10.54734061,11.41715795,43.48764537,13.74974895,17.63469782,12.64109259,15.81948203,12.38440046,10.13820431,6.278792565,51.61560517,2.519050517,3.266647337,0.067559114,1.535087285,1.246876883,7.00067659,52.13781772,16.62495725,1.423574762,1.246876883,76.65184369,23.34815631,30.46000616,64.68902747,0.229796592,2.169359041,5.439291298,0.217235103,0.178466019,0.821533981,1499.230769,-170.8860759,6.713078071,0.232826779,4.757001103,429.5038589,12.36429239,128.7389265,85.30484627,17.32275132
20.84507042,1.443298969,662.6245847,52.82392027,5.960637301,10.56197688,0.299903568,138.9937107,8.284910965,7.985004686,13.94564199,25.22961575,6.237657474,7.432341457,3.758937692,6.6448292,3.666799522,5.173383318,5.41705717,11.06841612,7.540636042,54.43298969,0.080313171,3.505256242,0.72659176,9.230103806,39.54451734,44.01228378,5.638162544,0.72659176,49.70107613,50.29892387,101.2028869,23.98309562,-12.48366013,0.926211454,1.801762115,3.600855746,0.78264913,0.21735087,54.94296578,212,7.666345227,1.574712644,1.12357834,63.50364964,17.01968135,67.18061674,46.91629956,3.944444444
-20.93596059,0.964936124,887.5598086,64.59330144,5.504213101,11.33766525,0.582983041,70.37037037,3.873335145,10.34248437,15.84669747,24.36803479,-1.456102784,-33.7972167,-5.460385439,10.60183895,-5.71364553,-6.931231313,6.836096765,7.529219897,7.515832482,39.10029899,0.058210564,2.709131075,0.787794433,6.590237349,55.38495515,62.83378257,5.684371808,0.787794433,11.11360072,88.88639928,799.7983871,28.29594152,16.66513761,0.74922049,1.2,2.31328879,0.698185077,0.301814923,117.2494172,-176.0869565,5.870416002,6.282258065,1.072047497,15.91784339,30.51100843,51.58129176,33.89755011,2.633217993
21.85318893,0,86.21316648,6.288103642,3.037406943,15.2806502,0.624452761,70.84462871,2.151839671,7.014144858,10.0515518,58.35557342,20.95979749,55.30629823,15.99316827,11.73065188,14.08452722,12.69953518,2.544653741,16.97374943,7.629345865,13.54506222,0.086999951,2.733253018,1.25935068,9.94384106,36.70613778,116.7737927,3.177197337,1.25935068,32.23587259,67.76412741,210.2134112,38.867412,42.32264694,1.24803693,1.828208388,1.076772042,0.518483502,0.481516498,22.00304338,431.9862227,8.421443727,1.608405359,1.420717093,62.1733815,23.74821797,34.1128961,29.53545764,2.184542666
4.454454454,0,184.9293923,11.1485907,3.575291982,39.90039926,0.583633059,30.66666667,1.096422875,5.049412369,8.624704351,40.69415669,7.121835758,9.198257551,5.351850106,8.10166799,5.484480316,4.684549238,10.98623054,23.6656827,2.946728619,19.73927871,0.076131727,2.046182705,1.142447188,8.193645309,44.54671715,22.01555061,1.747582257,1.142447188,62.5831795,37.4168205,59.78734351,70.43772589,2.058769003,0.631943313,2.145870663,0.768170949,0.434443824,0.565556176,1002.006689,-194.0298507,7.54147813,0.694186246,1.695143041,144.05356,22.51150511,51.53119401,22.43036325,3.642857143
24.10770194,2.878179384,248.4541724,12.77701778,3.12583668,11.17368933,0.684118876,83.5117773,2.610441767,11.62650602,14.7523427,39.21686747,11.57475219,30.08655035,7.459890316,15.76940536,7.613683771,7.329317269,9.611780455,21.50267738,9.396226415,18.21285141,0.054847613,2.172774869,1.017815172,6.025408348,60.57680723,65.07378042,5.711320755,1.017815172,23.96050619,76.03949381,317.3534533,33.85149963,2.103250478,1.374122096,1.808211777,1.148491186,0.534557085,0.465442915,321.9730942,1334.285714,5.421407012,2.230992455,1.38917794,44.82310094,24.77911647,76.44516478,46.92058347,7.931506849
24.79631581,3.167006942,141.1043142,10.89762744,3.579314361,13.76190441,0.534112276,163.8747885,5.865593838,17.23022522,20.80953958,53.65443523,14.30050061,23.61345887,10.12563651,19.65966311,9.760377377,11.51060448,15.6877117,38.03026069,6.375053495,28.99027187,0.060241374,1.560900772,0.879678954,4.518236696,80.78372705,59.16305333,2.954554547,0.879678954,46.0900144,53.9099856,116.9667363,45.33508934,0.555895638,1.727030267,2.290116417,0.786646975,0.440292339,0.559707661,267.4530854,111.2767116,5.752131706,0.955287917,1.716129336,104.6804824,28.82273663,87.92403105,59.77997663,18.12573402
25.22216194,2.414807543,616.0769358,22.97458088,2.72916368,12.97123444,0.636546953,61.52270886,1.679055425,12.20764515,14.93680883,26.81586636,14.47700595,21.09283962,10.08915292,18.60522763,9.636711597,8.497821539,9.452011077,13.35717126,9.556337003,14.5569247,0.070943995,3.127891734,1.187263451,7.686577827,47.48537102,41.66179554,6.993722444,1.187263451,50.41273358,49.58726642,98.36258203,44.29113143,1.155529319,1.209975312,1.800576568,1.528724192,0.604543665,0.395456335,436.2023916,339.3210337,6.814096205,1.199188424,1.290845362,83.3897309,19.36714869,82.71938229,63.03274345,15.11614379
-1.962200554,0,857.6666226,16.2523142,1.597026853,32.06599044,0.703505852,49.55248169,0.791366439,4.298263282,5.895290135,15.72174828,14.41835267,36.05943207,10.54879909,29.18431269,9.875247756,2.751590205,3.838257175,1.883880944,12.25747621,7.464703627,0.064231211,7.552709384,3.833710076,25.27170477,14.44303039,13.4497084,10.33038665,3.833710076,33.62714236,66.37285764,197.3788226,34.86860596,3.454952554,0.850478589,2.236020151,0.932409598,0.482511368,0.517488632,121.1794872,-2534.020619,6.343307656,1.434886624,1.59284765,69.69191736,6.448531944,71.39042821,66.65491184,4.04617737
-110.9791217,0.383434324,235.60863,7.737908627,2.229173851,16.73453724,0.582358491,107.5138122,2.396669787,1.087081465,3.316255316,32.12473521,3.525846577,8.086477059,4.051587441,1.247567761,4.085737231,4.720265366,1.092828875,37.73092271,5.495251201,7.269652035,0.138059037,1.490336199,0.858338913,4.208718489,86.72473603,60.68321479,3.729916304,0.858338913,60.43749867,39.56250133,65.46018979,66.880434,4.387279597,1.546882974,2.179339797,0.734172223,0.423356004,0.576643996,45.59780747,201.4094955,12.80660377,0.700485648,1.737082424,142.7580997,30.56882933,90.32258065,3.556176305,0.566538297
65.47678795,2.261067392,330.884169,15.82163279,3.128198512,9.808815927,0.619528186,67.83190915,2.121916772,11.67887393,14.80707244,34.57872656,3.914743326,1.609529059,0.799593824,10.95348131,0.746176722,0.990023392,9.263959758,16.17871858,8.083744631,11.21088233,0.113848025,2.996522089,0.807651446,6.365265365,57.342464,44.96832836,5.28848868,0.807651446,44.64134916,55.35865084,124.0075667,25.28006976,5.09972537,1.227674767,1.928569537,2.705108516,0.730102372,0.269897628,39.7079557,186.1456361,10.6163933,1.635484558,1.177989522,61.14395854,18.56810251,88.68302274,62.89750888,6.698558083
29.73371815,0,107.7956115,7.382704776,3.058219722,10.27871817,0.530728259,71.22104298,2.178095982,10.86429833,13.92251806,55.34662771,4.520853028,2.979970148,1.185783425,12.91037767,0.798846798,1.160378775,7.596259355,16.54575479,9.699565106,8.725259055,0.200137749,3.305604884,1.021893412,14.89166656,24.51035272,37.49708647,4.331182917,1.021893412,36.26482369,63.73517631,175.749307,21.15558297,7.443924341,1.231340884,1.993656418,2.720021894,0.731184378,0.268815622,12.67794829,59.80734111,16.44806284,2.016235854,1.18323715,49.59737214,19.58576171,49.23802141,55.47038964,3.918458942
167.9259445,1.337133733,547.9989813,18.61553761,2.72938867,20.91843026,0.54211678,47.86319218,1.306372545,2.261747484,4.991136155,19.65302091,1.071270495,-0.982545789,-0.66027228,4.463800055,-0.643859266,-0.482755064,2.753748686,34.35322379,6.8369885,10.60407506,0.119406004,1.760590916,1.367716941,5.593680222,65.25221063,39.88013672,5.49331372,1.367716941,65.29728986,34.70271014,53.1457128,94.11684309,-14.62223587,1.804144521,2.444613865,0.252445928,0.201562337,0.798437663,210.7935212,-380.0445655,11.78548121,0.308684078,3.340847589,323.9558086,24.48875083,82.32987715,9.23586303,31.17647059
33.08395127,0.274915194,1066.180236,41.52585765,2.607675118,16.29540303,0.493771714,74.22934649,1.935660198,24.16038327,26.76805839,33.0477002,18.3756003,15.5251911,12.19864473,20.33448798,11.31656227,16.29395026,16.6878346,34.86197971,4.290315906,19.20869439,0.06984004,2.015357947,0.748660978,6.797923497,53.69286667,52.22361628,2.872465168,0.748660978,79.99754352,20.00245648,25.00383837,52.58457073,-1.005231037,2.32611465,3.87537155,1.453267956,0.592380442,0.407619558,614.92891,-407.5376884,6.872298958,0.74049829,1.510546058,135.0442011,15.14445105,106.0191083,159.5329087,111.3185185
23.6983842,2.753387946,271.2112567,8.372688754,2.018790131,14.78830751,0.613796316,87.84890887,1.773485102,8.476196191,10.49498632,34.60659718,13.08779194,19.6777508,9.124866093,15.50291724,8.618633054,6.3769062,2.878382275,19.55348923,10.07722771,12.1358662,0.065672509,2.876574371,1.430923681,5.118947187,71.30372451,51.5564093,6.589842108,1.430923681,50.58662251,49.41337749,97.68072077,42.69460958,4.030732547,1.732702604,2.433674952,0.947690032,0.48657128,0.51342872,52.31153908,216.1573421,6.42446261,0.961857613,1.621615468,103.965492,15.60950835,141.2821499,54.30149368,12.41148736
31.14186265,1.209400442,180.7257859,6.854192292,2.140402225,13.17542473,0.609287299,55.0196864,1.177642592,10.19557099,12.33597322,43.56360929,10.62639006,14.83617142,5.800167601,13.3843141,5.378561599,5.590387011,7.042495493,28.8293122,7.956318183,11.53297864,0.075309611,2.039276921,1.037525236,5.027459066,72.60128729,62.95511763,4.490258816,1.037525236,39.46960324,60.53039676,153.3595268,34.55855985,2.823646264,1.910609298,2.540456882,0.881737394,0.468576219,0.531423781,132.6889221,965.1333333,7.251225901,1.187182492,1.687699105,84.23304812,21.74226996,96.95004277,46.89285437,5.269964999
29.4795539,2.514382267,855.4216867,19.94645248,1.798286197,13.73868647,0.663873995,76.06263982,1.367823953,12.06501187,13.86329806,22.87886712,11.26183467,20.47174986,7.423024903,15.70732729,7.217451845,7.506939695,8.476485497,12.15150662,7.284102564,8.070161323,0.075685743,2.741933705,0.988821704,17.66666667,20.66037736,28.98865415,5.617582418,0.988821704,32.25806452,67.74193548,210,35.00057097,0.342388229,0.939151713,1.518597064,1.777312278,0.639939661,0.360060339,213.9086294,14900,7.489946381,1.98381295,1.192142641,50.40797824,24.66106127,21.37030995,48.9233279,17.43604651
30.18375255,0,507.1622551,24.84044544,3.498090682,17.62688982,0.426185362,58.65449215,2.051787324,10.99987466,14.49796534,28.58020348,8.808200501,10.24293768,5.328876798,12.89336625,4.662155233,5.422791892,9.446746325,25.9110034,5.812113762,19.01416926,0.117760727,2.360764165,0.982681413,7.437300219,49.07694852,43.77596032,4.150999822,0.982681413,48.25935286,51.74064714,107.2137194,31.03313619,3.739313832,1.363854062,2.461641271,1.529983634,0.604740526,0.395259474,32.21554748,71.39130119,10.55663075,1.253105337,1.388087136,79.80175094,18.6764243,80.87478265,58.89711266,9.927786348
19.65191332,4.239717352,237.4539249,8.962457338,2.188187454,12.14214082,0.673699506,91.46991622,2.001533231,15.42230518,17.61049263,42.02553163,18.49459793,43.49831692,13.9098194,24.74000802,13.2036557,11.62922472,10.66762216,25.91077262,9.639196787,9.35604293,0.076272909,2.119646043,1.196108918,6.2426134,58.46910206,46.73326243,5.588273092,1.196108918,33.07536566,66.92463434,202.3398169,37.6007238,-0.161346154,1.829761636,2.312279119,0.718610777,0.418134686,0.581865314,385.6024096,535.9183673,7.63150247,1.264187643,1.789754729,79.10218119,22.16352243,79.96089932,69.58417926,15.55294118
3.712377915,0,339.9921712,7.456009544,1.583468588,22.13579748,0.583048872,30.575,0.484145521,4.973278968,6.556747556,27.79422826,-16.91222074,-35.48825506,-17.7543173,8.08011294,-20.03982452,-15.29868176,11.07952971,17.18894739,5.536536186,1.982502672,0.350861804,2.391879672,1.160512884,5.341551864,68.33220181,42.09929879,3.997698681,1.160512884,46.5729131,53.4270869,114.717082,50.62407796,1.757294975,1.018117679,1.836538277,1.013174378,0.503272041,0.496727959,2288.470973,-18181.81818,33.30280576,1.080611041,1.449574464,92.54023533,20.64803452,79.49155467,24.08596791,3.780619922
-18.63354037,0.469263257,235.0623241,2.211499799,0.645236978,12.05747297,0.907284768,45.45454545,0.293289535,1.595495073,2.240732051,31.41717504,2.25972939,3.836496937,2.664248849,2.73174651,2.829210487,2.240732051,0.035194744,56.90403566,11.88013937,1.313937119,0.04451639,1.210623491,1.18900823,6.602633617,55.28097137,44.07971262,8.147735192,1.18900823,75.15923567,24.84076433,33.05084746,100,221.4090909,3.47346452,3.958855098,0.016870011,0.016590135,0.983409865,12,-171.875,4.552980132,0.022073315,45.30357143,4530.357143,19.67386204,50.86463924,8.109719738,136
30.30895368,1.360140535,303.5600897,6.074588325,1.351663205,20.31809109,0.729254126,93.728223,1.266889903,8.851745624,10.20340883,32.45451677,13.11925969,15.74933241,7.586350492,26.20443503,7.370578821,3.860952946,7.382812684,12.83962304,9.47398715,4.434585623,0.084463934,3.33851149,1.964890688,7.079233834,51.55925183,40.42562056,6.399250402,1.964890688,51.11844353,48.88155647,95.62410961,58.31999853,-0.433697828,1.37230352,2.085025861,0.682387464,0.405606603,0.594393397,582.7509294,579.7979798,8.252343436,0.793464305,1.76260141,126.0296139,14.93328812,98.21180775,59.27526176,47.34256927
